day,rob_count_0,rob_rebelled_0,trade_count_0,trade_accepted_0,0_obey_to,farm_count_0,rob_count_1,rob_rebelled_1,trade_count_1,trade_accepted_1,1_obey_to,farm_count_1,rob_count_2,rob_rebelled_2,trade_count_2,trade_accepted_2,2_obey_to,farm_count_2,rob_count_3,rob_rebelled_3,trade_count_3,trade_accepted_3,3_obey_to,farm_count_3,rob_count_4,rob_rebelled_4,trade_count_4,trade_accepted_4,4_obey_to,farm_count_4,rob_count_5,rob_rebelled_5,trade_count_5,trade_accepted_5,5_obey_to,farm_count_5,rob_count_6,rob_rebelled_6,trade_count_6,trade_accepted_6,6_obey_to,farm_count_6,rob_count_7,rob_rebelled_7,trade_count_7,trade_accepted_7,7_obey_to,farm_count_7,rob_count_8,rob_rebelled_8,trade_count_8,trade_accepted_8,8_obey_to,farm_count_8
27,7,6,5,1,8,15,5,5,3,0,2,19,13,11,5,1,7,9,5,4,9,1,6,13,6,6,3,0,3,18,7,7,1,0,7,19,14,13,3,0,-1,10,11,9,0,0,0,16,12,11,2,0,-1,13
28,7,6,5,1,8,16,5,5,4,0,2,19,13,11,6,1,7,9,5,4,9,1,6,14,7,6,3,0,3,18,7,7,1,0,7,20,14,13,3,0,-1,11,11,9,0,0,0,17,13,12,2,0,-1,13
29,7,6,5,1,8,17,5,5,4,0,2,20,13,11,7,1,7,9,5,4,9,1,6,15,7,6,3,0,3,19,7,7,1,0,7,21,14,13,4,1,-1,11,11,9,0,0,0,18,13,12,3,0,-1,13
30,7,6,5,1,8,18,5,5,5,0,2,20,13,11,7,1,7,10,6,4,9,1,6,15,7,6,3,0,3,20,8,8,1,0,7,21,15,14,4,1,-1,11,11,9,0,0,0,19,13,12,4,1,3,13
31,7,6,5,1,8,19,5,5,5,0,2,21,13,11,7,1,7,11,6,4,9,1,6,16,7,6,3,0,3,21,8,8,1,0,7,22,16,15,4,1,-1,11,11,9,0,0,0,20,13,12,4,1,3,14
32,7,6,5,1,8,20,5,5,6,0,2,21,13,11,7,1,7,12,6,4,9,1,6,17,7,6,3,0,3,22,8,8,1,0,7,23,16,15,4,1,-1,12,11,9,0,0,0,21,13,12,4,1,3,15
33,7,6,6,1,8,20,5,5,6,0,2,22,13,11,7,1,7,13,6,4,9,1,6,18,7,6,3,0,3,23,8,8,1,0,7,24,16,15,5,1,-1,12,11,9,0,0,0,22,14,12,4,1,3,15
34,7,6,7,1,8,20,5,5,7,0,2,22,13,11,7,1,7,14,6,4,9,1,6,19,7,6,3,0,3,24,8,8,1,0,7,25,16,15,6,2,-1,12,11,9,0,0,0,23,14,12,5,1,3,15
35,7,6,8,1,8,20,5,5,7,0,2,23,13,11,7,1,7,15,6,4,10,2,6,19,7,6,4,0,3,24,8,8,1,0,7,26,16,15,6,2,-1,13,11,9,0,0,0,24,14,12,5,1,3,16
36,7,6,9,2,8,20,5,5,7,0,2,24,13,11,7,1,7,16,6,4,11,2,6,19,7,6,4,0,3,25,8,8,1,0,7,27,17,16,6,2,-1,13,11,9,1,1,0,24,15,12,5,1,3,16
37,7,6,10,2,8,20,5,5,8,0,2,24,13,11,7,1,7,17,6,4,11,2,6,20,7,6,5,0,3,25,8,8,2,0,7,27,17,16,7,2,-1,13,11,9,2,1,0,24,15,12,5,1,3,17
38,7,6,11,2,8,20,5,5,8,0,2,25,13,11,7,1,7,18,6,4,12,2,6,20,7,6,5,0,3,26,8,8,2,0,7,28,17,16,7,2,-1,14,11,9,2,1,0,25,15,12,5,1,3,18
39,7,6,12,2,8,20,5,5,9,1,2,25,14,11,7,1,7,18,6,4,13,2,6,20,7,6,5,0,3,27,8,8,2,0,7,29,17,16,7,2,-1,15,11,9,3,2,0,25,15,12,5,1,3,19
40,7,6,12,2,8,21,5,5,10,1,2,25,14,11,7,1,7,19,6,4,13,2,6,21,7,6,6,0,3,27,8,8,2,0,7,30,18,16,7,2,-1,15,11,9,3,2,0,26,15,12,5,1,3,20
41,7,6,12,2,8,22,6,5,10,1,2,25,14,11,7,1,7,20,6,4,13,2,6,22,7,6,7,0,3,27,8,8,2,0,7,31,19,17,7,2,-1,15,11,9,3,2,0,27,15,12,5,1,3,21
42,7,6,12,2,8,23,6,5,11,1,2,25,14,11,7,1,7,21,6,4,13,2,6,23,7,6,8,0,3,27,8,8,2,0,7,32,19,17,7,2,-1,16,11,9,4,2,0,27,15,12,5,1,3,22
43,7,6,12,2,8,24,6,5,12,1,2,25,14,11,8,1,7,21,6,4,13,2,6,24,7,6,8,0,3,28,8,8,3,0,7,32,20,18,7,2,-1,16,11,9,5,2,0,27,15,12,5,1,3,23
44,7,6,12,2,8,25,6,5,12,1,2,26,14,11,8,1,7,22,6,4,13,2,6,25,7,6,8,0,3,29,8,8,3,0,7,33,21,19,7,2,-1,16,11,9,5,2,0,28,15,12,5,1,3,24
45,7,6,13,2,8,25,6,5,12,1,2,27,14,11,8,1,7,23,6,4,13,2,6,26,7,6,8,0,3,30,8,8,3,0,7,34,22,19,7,2,-1,16,11,9,5,2,0,29,15,12,5,1,3,25
46,7,6,14,2,8,25,6,5,12,1,2,28,14,11,8,1,7,24,6,4,13,2,6,27,7,6,9,0,3,30,8,8,4,0,7,34,22,19,8,2,-1,16,11,9,6,3,0,29,15,12,5,1,3,26
47,7,6,14,2,8,26,6,5,13,1,2,28,14,11,8,1,7,25,6,4,14,2,6,27,7,6,9,0,3,31,8,8,4,0,7,35,22,19,9,3,-1,16,11,9,7,3,0,29,15,12,5,1,3,27
48,7,6,14,2,8,27,6,5,13,1,2,29,14,11,8,1,7,26,6,4,14,2,6,28,7,6,9,0,3,32,8,8,5,0,7,35,22,19,9,3,-1,17,11,9,7,3,0,30,15,12,5,1,3,28
49,8,6,14,2,8,27,6,5,13,1,2,30,14,11,8,1,7,27,6,4,14,2,6,29,7,6,9,0,3,33,8,8,6,0,7,35,22,19,10,3,-1,17,11,9,8,3,0,30,15,12,6,1,3,28
50,8,6,14,2,8,28,6,5,13,1,2,31,14,11,8,1,7,28,6,4,15,2,6,29,7,6,10,0,3,33,8,8,6,0,7,36,23,20,10,3,-1,17,11,9,8,3,0,31,15,12,7,1,3,28
